lot_frontage,lot_area,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,roof_matl,roof_style,street,land_contour,land_slope,lot_config,lot_shape,garage_type,exter_cond,exter_qual,bsmt_exposure,bldg_type,saleprice
67.0,9808,2002,2002,110.0,788.0,0.0,785.0,1573.0,1573,0,0,1573,544.0,0,72,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,No,1Fam,227000
,8145,1940,1950,0.0,246.0,0.0,674.0,920.0,1240,1240,0,2480,400.0,0,0,57,0,0,0,CompShg,Gable,Pave,HLS,Gtl,Corner,IR1,Detchd,TA,TA,No,Duplex,205000
73.0,17227,1999,2000,158.0,915.0,0.0,426.0,1341.0,1341,0,0,1341,482.0,240,84,0,0,0,0,CompShg,Gable,Pave,Lvl,Mod,CulDSac,IR2,Attchd,TA,Gd,Gd,1Fam,246900
60.0,5280,1895,1950,0.0,0.0,0.0,173.0,173.0,825,536,0,1361,185.0,0,123,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Detchd,TA,TA,No,1Fam,89000
89.0,11792,1948,1950,0.0,0.0,0.0,744.0,744.0,792,328,0,1120,480.0,0,0,0,0,160,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,64000
40.0,3876,1978,1978,0.0,652.0,526.0,48.0,1226.0,1226,0,0,1226,484.0,133,60,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,Gd,Twnhs,170000
107.0,13891,2008,2009,424.0,0.0,0.0,1734.0,1734.0,1734,1088,0,2822,1020.0,52,170,0,0,192,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,BuiltIn,TA,Ex,Gd,1Fam,582933
50.0,6000,1925,1980,0.0,397.0,0.0,706.0,1103.0,1103,0,0,1103,440.0,166,120,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,Gd,TA,No,1Fam,110500
80.0,8240,1960,1960,198.0,0.0,0.0,1179.0,1179.0,1179,0,0,1179,622.0,0,0,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,110000
50.0,9405,1947,2008,0.0,0.0,0.0,698.0,698.0,698,0,0,698,0.0,0,200,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,,Ex,TA,No,1Fam,118000
85.0,10625,2003,2004,292.0,866.0,0.0,132.0,998.0,1006,1040,0,2046,871.0,320,62,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,BuiltIn,TA,Gd,No,1Fam,284000
70.0,9247,1962,1962,318.0,319.0,0.0,539.0,858.0,858,858,0,1716,490.0,0,84,0,0,120,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,TA,No,1Fam,171000
96.0,10628,2004,2004,0.0,0.0,0.0,835.0,835.0,871,941,0,1812,478.0,146,91,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,IR1,BuiltIn,TA,Gd,Gd,1Fam,193000
,11000,1976,2003,0.0,1090.0,0.0,0.0,1090.0,1178,0,0,1178,502.0,0,44,0,0,88,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,IR2,Attchd,TA,TA,No,1Fam,135000
54.0,9399,1919,1950,0.0,0.0,0.0,818.0,818.0,818,818,0,1636,288.0,0,0,212,0,0,0,CompShg,Gable,Pave,Bnk,Gtl,Inside,Reg,Detchd,TA,TA,Mn,1Fam,167000
60.0,7200,1950,1950,0.0,0.0,0.0,576.0,576.0,864,0,0,864,528.0,0,0,0,0,115,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,105000
78.0,10264,1999,1999,183.0,1162.0,0.0,426.0,1588.0,1588,0,0,1588,472.0,158,29,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,Av,1Fam,214000
,13215,2004,2004,112.0,994.0,0.0,426.0,1420.0,1426,488,0,1914,746.0,168,127,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,IR1,BuiltIn,TA,Gd,No,1Fam,279000
81.0,10530,1975,2000,248.0,548.0,0.0,127.0,675.0,1109,766,0,1875,485.0,48,28,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,184500
50.0,6000,1948,2002,0.0,331.0,0.0,318.0,649.0,679,504,0,1183,308.0,0,176,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,Gd,TA,No,1Fam,120000
70.0,7703,1992,1992,0.0,52.0,364.0,400.0,816.0,833,897,0,1730,528.0,0,91,0,0,168,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,Gd,Gd,No,1Fam,171500
35.0,4251,2006,2007,0.0,0.0,0.0,625.0,625.0,625,625,0,1250,528.0,0,54,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Detchd,TA,Gd,No,TwnhsE,164700
88.0,12128,1989,1989,232.0,549.0,0.0,319.0,868.0,1313,1246,0,2559,506.0,0,245,0,0,168,0,CompShg,Gable,Pave,Bnk,Gtl,Inside,IR1,Attchd,TA,Gd,No,1Fam,209000
,3072,2004,2004,18.0,1059.0,0.0,306.0,1365.0,1548,0,0,1548,388.0,143,20,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,TwnhsE,225000
58.0,8410,1910,1996,0.0,0.0,0.0,658.0,658.0,658,526,0,1184,0.0,0,151,0,0,0,0,CompShg,Gambrel,Pave,Lvl,Gtl,FR2,Reg,,Fa,TA,No,1Fam,81000
49.0,15218,2006,2006,,1562.0,0.0,108.0,1670.0,1670,0,0,1670,928.0,0,240,200,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,CulDSac,IR1,Attchd,TA,Gd,No,1Fam,336820
,14364,1988,1989,128.0,1065.0,0.0,92.0,1157.0,1180,882,0,2062,454.0,60,55,0,0,154,0,CompShg,Gable,Pave,Low,Mod,Inside,IR1,Attchd,TA,Gd,Gd,1Fam,277000
70.0,8680,1960,1960,0.0,0.0,0.0,894.0,894.0,894,0,0,894,312.0,0,0,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,117600
80.0,9600,1950,2005,0.0,120.0,0.0,736.0,856.0,1112,556,0,1668,271.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,Gd,TA,No,1Fam,140000
91.0,11778,2008,2008,402.0,1153.0,0.0,598.0,1751.0,1766,0,0,1766,874.0,216,36,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Ex,Av,1Fam,395039
59.0,15810,2007,2007,,0.0,0.0,768.0,768.0,768,728,0,1496,572.0,100,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,No,1Fam,181755
91.0,11024,2005,2006,118.0,0.0,0.0,1400.0,1400.0,1400,0,0,1400,612.0,144,55,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,IR1,Attchd,TA,Gd,Av,1Fam,186800
,8970,1965,1965,0.0,388.0,0.0,356.0,744.0,825,1315,0,2140,549.0,0,40,264,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,IR1,Attchd,Gd,TA,No,1Fam,177500
60.0,10800,1927,2007,0.0,0.0,0.0,656.0,656.0,968,0,0,968,216.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,64500
25.0,4835,2004,2005,0.0,1298.0,0.0,190.0,1488.0,1488,0,0,1488,506.0,168,50,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,CulDSac,IR1,Attchd,TA,Gd,Av,TwnhsE,260000
53.0,3710,2007,2007,16.0,0.0,0.0,1266.0,1266.0,1266,0,0,1266,388.0,100,16,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Av,1Fam,185485
51.0,6120,1931,1993,0.0,209.0,0.0,506.0,715.0,875,0,0,875,180.0,48,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Detchd,TA,TA,No,1Fam,105000
80.0,9600,1976,1994,360.0,0.0,0.0,528.0,528.0,1094,761,0,1855,512.0,113,100,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,FR2,Reg,Attchd,Gd,Gd,No,1Fam,187000
91.0,14145,1984,1998,0.0,213.0,0.0,995.0,1208.0,1621,0,0,1621,440.0,108,45,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Attchd,TA,Gd,Mn,1Fam,202500
70.0,9926,2005,2006,210.0,1178.0,0.0,436.0,1614.0,1614,0,0,1614,878.0,100,38,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,Mn,1Fam,245700
50.0,8012,1980,1980,0.0,0.0,0.0,630.0,630.0,630,636,0,1266,283.0,340,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,TwnhsE,128000
80.0,10240,2005,2005,178.0,0.0,0.0,1030.0,1030.0,1038,1060,0,2098,878.0,192,52,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Mn,1Fam,275500
,10762,1999,1999,344.0,694.0,0.0,284.0,978.0,1005,978,0,1983,490.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,CulDSac,IR1,Attchd,TA,Gd,No,1Fam,225000
80.0,8000,1959,1959,0.0,433.0,95.0,0.0,528.0,1183,0,0,1183,288.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,Av,1Fam,138000
21.0,1680,1971,1971,381.0,0.0,0.0,525.0,525.0,525,567,0,1092,264.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,Twnhs,88000
105.0,13693,2006,2006,772.0,0.0,0.0,2153.0,2153.0,2069,574,0,2643,694.0,414,84,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,BuiltIn,TA,Ex,Av,1Fam,380000
85.0,10625,2007,2007,292.0,0.0,0.0,1660.0,1660.0,1660,0,0,1660,660.0,133,120,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Av,1Fam,256000
60.0,7200,1951,2000,0.0,234.0,486.0,180.0,900.0,900,0,0,900,576.0,222,32,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Detchd,TA,TA,Mn,1Fam,134800
24.0,1612,1980,1980,0.0,0.0,0.0,561.0,561.0,561,668,0,1229,462.0,154,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,Twnhs,121000
84.0,10207,2007,2007,0.0,0.0,0.0,874.0,874.0,874,887,0,1761,578.0,144,105,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,1Fam,227875
64.0,10475,2008,2008,72.0,0.0,0.0,1694.0,1694.0,1694,0,0,1694,776.0,160,33,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,IR1,Attchd,TA,Gd,Av,1Fam,245350
33.0,5976,1920,1950,0.0,0.0,0.0,624.0,624.0,624,624,0,1248,0.0,0,130,256,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,,TA,TA,No,Duplex,93500
85.0,10625,1920,1950,0.0,108.0,0.0,350.0,458.0,835,0,0,835,366.0,0,0,77,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Basment,TA,TA,No,1Fam,83000
,53107,1992,1992,0.0,985.0,0.0,595.0,1580.0,1079,874,0,1953,501.0,216,231,0,0,0,0,CompShg,Gable,Pave,Low,Mod,Corner,IR2,Attchd,TA,Gd,Av,1Fam,240000
40.0,5680,1901,1950,0.0,0.0,0.0,592.0,592.0,933,240,0,1173,240.0,0,25,77,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,113000
66.0,12400,1958,1998,176.0,585.0,0.0,630.0,1215.0,1215,0,0,1215,297.0,0,0,0,0,234,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,TA,No,1Fam,155000
65.0,6768,1961,1996,0.0,832.0,0.0,80.0,912.0,912,0,0,912,288.0,168,0,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,IR1,Detchd,Gd,TA,Mn,1Fam,142000
50.0,6000,1926,2004,0.0,0.0,0.0,884.0,884.0,904,0,0,904,180.0,0,0,105,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,Gd,No,1Fam,119000
75.0,12508,1940,1985,0.0,660.0,0.0,323.0,983.0,983,767,0,1750,423.0,245,0,156,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,TA,Mn,1Fam,160000
62.0,7415,2004,2004,0.0,759.0,0.0,80.0,839.0,864,729,0,1593,398.0,100,75,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,TA,No,1Fam,193000
88.0,11762,1992,1993,309.0,335.0,0.0,770.0,1105.0,1105,1097,0,2202,517.0,0,65,0,0,144,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,1Fam,263000
65.0,8767,2005,2005,0.0,24.0,0.0,1286.0,1310.0,1310,0,0,1310,400.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,Av,1Fam,164990
60.0,8190,1954,1954,0.0,732.0,0.0,216.0,948.0,948,0,0,948,280.0,0,36,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,119000
75.0,7500,2006,2007,238.0,24.0,0.0,1348.0,1372.0,1448,0,0,1448,692.0,0,140,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,1Fam,238500
62.0,70761,1975,1975,0.0,655.0,0.0,878.0,1533.0,1533,0,0,1533,576.0,200,54,0,0,0,0,WdShngl,Gable,Pave,Low,Mod,Inside,IR1,Attchd,TA,TA,Gd,1Fam,280000
32.0,3784,2006,2007,36.0,60.0,0.0,1451.0,1511.0,1565,0,0,1565,476.0,0,120,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,No,TwnhsE,193800
44.0,4224,1976,1976,0.0,840.0,0.0,200.0,1040.0,1060,0,0,1060,572.0,100,110,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,TwnhsE,129900
57.0,9245,1994,1995,0.0,686.0,0.0,304.0,990.0,990,0,0,990,672.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR2,Detchd,TA,TA,No,1Fam,145000
,14781,2001,2002,178.0,0.0,0.0,1753.0,1753.0,1787,0,0,1787,748.0,198,150,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,CulDSac,IR2,Attchd,TA,Gd,Gd,1Fam,275000
60.0,8544,1950,1950,0.0,0.0,0.0,0.0,0.0,1040,0,0,1040,400.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Detchd,TA,TA,,Duplex,81400
62.0,7440,1954,1954,0.0,173.0,0.0,916.0,1089.0,1089,0,0,1089,252.0,328,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,125000
62.0,7404,1920,1950,0.0,0.0,0.0,861.0,861.0,861,0,0,861,288.0,0,0,128,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Detchd,TA,TA,No,1Fam,80000
67.0,4853,1924,1999,203.0,133.0,0.0,974.0,1107.0,1296,0,0,1296,260.0,0,0,36,0,0,0,CompShg,Gable,Pave,Bnk,Gtl,Inside,Reg,Detchd,TA,TA,Mn,1Fam,104000
59.0,10593,1996,1996,338.0,919.0,0.0,801.0,1720.0,1720,0,0,1720,527.0,240,56,154,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,No,1Fam,260400
78.0,12090,1981,2003,306.0,321.0,0.0,404.0,725.0,725,754,0,1479,484.0,167,72,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,1Fam,176000
,11677,1966,1966,442.0,249.0,761.0,30.0,1040.0,1040,0,0,1040,264.0,0,90,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,TA,Av,1Fam,123000
,11000,2000,2000,295.0,0.0,0.0,1519.0,1519.0,1533,639,0,2172,687.0,162,153,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,FR2,Reg,BuiltIn,TA,Gd,Mn,1Fam,291000
50.0,8000,1948,2002,0.0,680.0,0.0,292.0,972.0,972,0,0,972,240.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,Gd,TA,No,1Fam,132000
51.0,8029,2005,2005,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,400.0,100,24,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,TA,No,1Fam,176000
,13495,1956,1956,70.0,625.0,201.0,222.0,1048.0,1728,0,0,1728,576.0,0,99,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,IR1,Detchd,Gd,TA,No,1Fam,177625
60.0,9738,1924,1950,0.0,392.0,0.0,392.0,784.0,949,272,0,1221,392.0,0,0,236,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,Gd,TA,No,1Fam,104900
68.0,9272,1999,1999,0.0,500.0,0.0,342.0,842.0,856,893,0,1749,515.0,140,85,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,No,1Fam,196000
48.0,7841,2005,2005,394.0,848.0,0.0,729.0,1577.0,1577,0,0,1577,564.0,203,39,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Ex,No,TwnhsE,280000
,8530,1995,1996,22.0,0.0,0.0,384.0,384.0,804,670,0,1474,400.0,120,72,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,BuiltIn,TA,TA,No,1Fam,168500
,13041,1995,1995,0.0,0.0,0.0,781.0,781.0,781,890,0,1671,423.0,0,84,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR2,Attchd,TA,TA,No,1Fam,170000
200.0,43500,1953,1953,0.0,0.0,0.0,0.0,0.0,2034,0,0,2034,1041.0,483,266,0,0,0,561,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,2Types,TA,TA,,1Fam,130000
52.0,6240,1939,1950,0.0,300.0,240.0,449.0,989.0,1245,764,0,2009,400.0,0,20,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,Mn,1Fam,150000
95.0,13015,1996,1996,0.0,0.0,0.0,1100.0,1100.0,1100,0,0,1100,462.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Attchd,Gd,TA,No,1Fam,145000
63.0,9297,1976,1976,0.0,1606.0,0.0,122.0,1728.0,1728,0,0,1728,560.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,Duplex,188000
57.0,8773,1997,1997,0.0,0.0,0.0,916.0,916.0,916,684,0,1600,460.0,100,38,0,0,0,0,CompShg,Gable,Pave,HLS,Gtl,Inside,IR1,Attchd,TA,TA,Av,1Fam,169000
74.0,8536,2006,2007,0.0,0.0,0.0,1125.0,1125.0,1125,0,0,1125,430.0,80,64,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Attchd,TA,TA,No,1Fam,155000
59.0,4282,2004,2004,0.0,16.0,0.0,1375.0,1391.0,1391,0,0,1391,530.0,156,158,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR2,Attchd,TA,Gd,Mn,TwnhsE,196000
,8740,2002,2002,0.0,574.0,0.0,280.0,854.0,864,1131,0,1995,435.0,264,48,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,BuiltIn,TA,Gd,No,1Fam,219500
65.0,10237,2005,2006,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,390.0,0,24,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,1Fam,170440
75.0,7950,1977,1977,140.0,535.0,0.0,155.0,690.0,698,728,0,1426,440.0,252,0,0,0,0,0,CompShg,Hip,Pave,Bnk,Gtl,Corner,IR1,Attchd,TA,TA,No,1Fam,159500
128.0,39290,2008,2009,1224.0,4010.0,0.0,1085.0,5095.0,5095,0,0,5095,1154.0,546,484,0,0,0,0,CompShg,Hip,Pave,Bnk,Gtl,Inside,IR1,Attchd,TA,Ex,Gd,1Fam,183850
80.0,10400,1970,1970,288.0,0.0,0.0,1304.0,1304.0,1682,0,0,1682,530.0,98,0,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,174000
85.0,10628,1970,1970,0.0,778.0,0.0,499.0,1277.0,1277,0,0,1277,526.0,0,0,0,0,176,0,Tar&Grv,Flat,Pave,Lvl,Gtl,Inside,Reg,Attchd,Gd,TA,Gd,1Fam,167000
24.0,2280,1976,1976,0.0,566.0,0.0,289.0,855.0,855,601,0,1456,440.0,87,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,FR2,Reg,Attchd,TA,TA,No,Twnhs,148500
64.0,7018,1979,1979,0.0,0.0,0.0,0.0,0.0,1114,1114,0,2228,720.0,73,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,,Duplex,147983
75.0,10762,1980,1980,0.0,0.0,0.0,626.0,626.0,626,591,0,1217,288.0,0,28,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Attchd,TA,TA,No,TwnhsE,120000
60.0,7024,2005,2006,0.0,980.0,0.0,110.0,1090.0,1090,0,0,1090,450.0,0,49,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,157000
50.0,7585,1948,1950,0.0,0.0,0.0,810.0,810.0,1002,454,0,1456,280.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,Mn,1Fam,91500
67.0,8777,1910,1950,0.0,0.0,0.0,796.0,796.0,796,0,0,796,0.0,328,0,164,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,,TA,TA,No,1Fam,85000
70.0,9170,1965,1965,0.0,698.0,96.0,420.0,1214.0,1214,0,0,1214,461.0,0,0,184,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Corner,Reg,Detchd,TA,TA,No,1Fam,140000
66.0,7742,1966,1966,0.0,763.0,0.0,192.0,955.0,955,0,0,955,386.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,127000
64.0,8791,2003,2003,0.0,503.0,0.0,361.0,864.0,864,864,0,1728,673.0,216,56,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,No,1Fam,207500
60.0,19800,1935,1990,0.0,425.0,0.0,1411.0,1836.0,1836,1836,0,3672,836.0,684,80,32,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,415000
90.0,13339,1960,1960,132.0,65.0,875.0,621.0,1561.0,1561,0,0,1561,463.0,0,148,0,0,120,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,TA,No,1Fam,193000
65.0,8125,1994,1995,0.0,0.0,0.0,702.0,702.0,702,779,0,1481,343.0,0,36,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,174000
78.0,11419,1948,1999,0.0,699.0,0.0,0.0,699.0,801,726,0,1527,410.0,0,0,134,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Attchd,TA,TA,Mn,1Fam,152500
72.0,7226,2003,2003,0.0,0.0,0.0,798.0,798.0,798,842,0,1640,595.0,0,45,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,CulDSac,IR1,Attchd,TA,Gd,No,1Fam,183000
60.0,11100,1951,1994,0.0,1080.0,0.0,0.0,1080.0,1080,400,0,1480,253.0,0,0,68,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,Mn,1Fam,136500
80.0,12435,2001,2001,172.0,361.0,0.0,602.0,963.0,963,829,0,1792,564.0,0,96,0,245,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,1Fam,231500
57.0,6420,1952,1952,0.0,210.0,551.0,219.0,980.0,1148,0,0,1148,308.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Detchd,TA,TA,Mn,1Fam,123500
59.0,16466,1955,1955,0.0,0.0,0.0,816.0,816.0,872,521,0,1393,300.0,121,0,0,0,265,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,Gd,TA,No,1Fam,135500
65.0,6285,1976,1976,0.0,504.0,0.0,456.0,960.0,1044,0,0,1044,528.0,228,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,Fa,TA,Av,1Fam,133500
71.0,9204,1963,1963,0.0,25.0,872.0,247.0,1144.0,1144,0,0,1144,336.0,0,88,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,124000
78.0,12011,1998,1998,530.0,956.0,0.0,130.0,1086.0,1086,838,0,1924,592.0,208,75,0,0,374,0,CompShg,Gable,Pave,Lvl,Gtl,CulDSac,IR1,Attchd,TA,Gd,Av,1Fam,280000
108.0,14774,1999,1999,165.0,0.0,0.0,1393.0,1393.0,1422,1177,0,2599,779.0,668,30,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,IR1,BuiltIn,TA,Gd,No,1Fam,333168
,11792,2003,2003,188.0,850.0,0.0,158.0,1008.0,1008,1275,0,2283,632.0,120,46,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,BuiltIn,TA,Gd,Gd,1Fam,270000
60.0,8064,1950,1950,0.0,621.0,0.0,174.0,795.0,765,368,0,1133,900.0,0,0,0,0,231,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,Av,1Fam,128500
